DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2001-9122-SWZ,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,SWZ,Eswatini,Sub-Saharan Africa,Africa,"Lomahasha, Lugongolweni, Tikhuba districts (Lubombo province), Madlangampisi, Mhlangatane, Ndzingeni districts (Hhohho province), Dvokodvweni, Hlane, Lubuli, Mhlume, Mpolonjeni, Nkilongo, Siphofaneni, Sithobela districts (Lubombo province), Mafutseni, Mkhiweni districts (Manzini province), Lavumisa, Matsanjeni, Sigwe districts (Shiselweni province), Lobamba, Mayiwane, Ntfonjeni, Timpisini districts (Hhohho province), Kuhanyeni, Kwaluseni, Ludzeludze, Mahlanya, Manzini, Mthongwaneni, Nhlambeni districts (Manzini province), Hosea, Kubuta, Maseyisini, Mbangweni, Mtsambama, Sandleni, Shiselweni 1, Zombodze districts (Shiselweni province)",Poor agro-climaic conditions,,No,No,Yes,,,Km2,,,,2001,,,2004,,,,,970000.0,,970000.0,,,,,,,60.5035788853056,"[{""adm2_code"":25944,""adm2_name"":""Lobamba""},{""adm2_code"":25945,""adm2_name"":""Madlangampisi""},{""adm2_code"":25947,""adm2_name"":""Mayiwane""},{""adm2_code"":25949,""adm2_name"":""Mhlangatane""},{""adm2_code"":25951,""adm2_name"":""Ndzingeni""},{""adm2_code"":25953,""adm2_name"":""Ntfonjeni""},{""adm2_code"":25955,""adm2_name"":""Timpisini""},{""adm2_code"":25956,""adm2_name"":""Dvokodvweni""},{""adm2_code"":25957,""adm2_name"":""Hlane""},{""adm2_code"":25958,""adm2_name"":""Lomahasha""},{""adm2_code"":25959,""adm2_name"":""Lubuli""},{""adm2_code"":25960,""adm2_name"":""Lugongolweni""},{""adm2_code"":25961,""adm2_name"":""Mhlume""},{""adm2_code"":25962,""adm2_name"":""Mpolonjeni""},{""adm2_code"":25963,""adm2_name"":""Nkilongo""},{""adm2_code"":25964,""adm2_name"":""Siphofaneni""},{""adm2_code"":25965,""adm2_name"":""Sithobela""},{""adm2_code"":25966,""adm2_name"":""Tikhuba""},{""adm2_code"":25967,""adm2_name"":""Kukhanyeni""},{""adm2_code"":25968,""adm2_name"":""Kwaluseni""},{""adm2_code"":25970,""adm2_name"":""Ludzeludze""},{""adm2_code"":25971,""adm2_name"":""Mafutseni""},{""adm2_code"":25973,""adm2_name"":""Mahlanya""},{""adm2_code"":25975,""adm2_name"":""Manzini""},{""adm2_code"":25977,""adm2_name"":""Mkhiweni""},{""adm2_code"":25978,""adm2_name"":""Mthongwaneni""},{""adm2_code"":25980,""adm2_name"":""Nhlambeni""},{""adm2_code"":25983,""adm2_name"":""Hosea""},{""adm2_code"":25984,""adm2_name"":""Kubuta""},{""adm2_code"":25985,""adm2_name"":""Lavumisa""},{""adm2_code"":25986,""adm2_name"":""Maseyisini""},{""adm2_code"":25987,""adm2_name"":""Matsanjeni""},{""adm2_code"":25988,""adm2_name"":""Mbangweni""},{""adm2_code"":25989,""adm2_name"":""Mtsambama""},{""adm2_code"":25992,""adm2_name"":""Sandleni""},{""adm2_code"":25993,""adm2_name"":""Shiselweni 1""},{""adm2_code"":25994,""adm2_name"":""Sigwe""},{""adm2_code"":25995,""adm2_name"":""Zombodze""}]",2006-03-01,2023-09-25
2001-9122-ZWE,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ZWE,Zimbabwe,Sub-Saharan Africa,Africa,"Kwekwe, Gokwe South, Zvishavane, Shurugwi, Gweru, Mberengwa, Gokwe North districts (Midlands province), Mvuma city (Chirumhanzu district, Midlands province), Chipinge district (Manicaland province), Gwanda, Umzingwane, Matobo districts (Matabeleland South province), Chiredzi, Chivi, Masvingo districts (Masvingo province), Hwange, Tsholotsho districts (Matabeleland North province), Kariba district (Mashonaland West province), Guruve district (Mashonaland Central province)",,,No,No,No,,,Km2,,,,2001,3.0,,2003,,,,,6000000.0,,6000000.0,,,,,,,60.5035788853056,"[{""adm2_code"":33055,""adm2_name"":""Chipinge""},{""adm2_code"":68808,""adm2_name"":""Guruve""},{""adm2_code"":33078,""adm2_name"":""Kariba""},{""adm2_code"":33082,""adm2_name"":""Chiredzi""},{""adm2_code"":33083,""adm2_name"":""Chivi""},{""adm2_code"":33085,""adm2_name"":""Masvingo""},{""adm2_code"":33097,""adm2_name"":""Gwanda""},{""adm2_code"":33099,""adm2_name"":""Matobo""},{""adm2_code"":33100,""adm2_name"":""Umzingwane""},{""adm2_code"":33101,""adm2_name"":""Chirumhanzu""},{""adm2_code"":33103,""adm2_name"":""Gweru""},{""adm2_code"":33104,""adm2_name"":""Kwekwe""},{""adm2_code"":33105,""adm2_name"":""Mberengwa""},{""adm2_code"":33106,""adm2_name"":""Shurugwi""},{""adm2_code"":33107,""adm2_name"":""Zvishavane""},{""adm2_code"":40750,""adm2_name"":""Gokwe North""},{""adm2_code"":40751,""adm2_name"":""Gokwe South""},{""adm2_code"":33093,""adm2_name"":""Tsholotsho""},{""adm2_code"":61705,""adm2_name"":""Hwange""}]",2006-03-01,2023-09-25
2001-9149-CHN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,CHN,China,Eastern Asia,Asia,Nei Mongol Zizhiqu province,,,No,No,No,,,Km2,,,,2001,2.0,,2001,,,,,530000.0,,530000.0,,,,,,,60.5035788853056,"[{""adm1_code"":917,""adm1_name"":""Nei Mongol Zizhiqu""}]",2006-02-27,2023-09-25
2001-9152-AGO,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,AGO,Angola,Sub-Saharan Africa,Africa,Cuanza Sul province,,Famine,No,No,No,,,Km2,,,,2001,1.0,,2001,,,58.0,,,,,,,,,,,60.5035788853056,"[{""adm1_code"":403,""adm1_name"":""Cuanza Sul""}]",2006-02-27,2023-09-25
2001-9218-CHN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,CHN,China,Eastern Asia,Asia,"Sichuan Sheng, Yunnan Sheng provinces",,,No,No,No,,233000.0,Km2,,,,2001,3.0,,2001,,,,,15800000.0,,15800000.0,,,,,,,60.5035788853056,"[{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""},{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2006-02-27,2023-09-25
2001-9383-GTM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,GTM,Guatemala,Latin America and the Caribbean,Americas,Chiquimula province,,Famine,No,No,No,,,Km2,,,,2001,9.0,,2001,,,41.0,,113596.0,,113596.0,,,,,14000.0,23139.0,60.5035788853056,"[{""adm1_code"":64840,""adm1_name"":""Chiquimula""}]",2006-02-27,2023-09-25
2001-9383-HND,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,HND,Honduras,Latin America and the Caribbean,Americas,"Choluteca, Valle, Francisco Morazan, Paraiso, La Paz, Comayagua, Intibuca, Yoro, Lempira provinces",,Food shortage,No,No,Yes,,960.0,Km2,,,,2001,7.0,,2004,,,,,195000.0,,195000.0,,,,,,,60.5035788853056,"[{""adm1_code"":1421,""adm1_name"":""Choluteca""},{""adm1_code"":1423,""adm1_name"":""Comayagua""},{""adm1_code"":1426,""adm1_name"":""Francisco Morazan""},{""adm1_code"":1428,""adm1_name"":""Intibuca""},{""adm1_code"":1430,""adm1_name"":""La Paz""},{""adm1_code"":1431,""adm1_name"":""Lempira""},{""adm1_code"":1435,""adm1_name"":""Paraiso""},{""adm1_code"":1437,""adm1_name"":""Valle""},{""adm1_code"":1438,""adm1_name"":""Yoro""}]",2006-02-27,2023-09-25
2001-9383-NIC,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,NIC,Nicaragua,Latin America and the Caribbean,Americas,"Nueva Segovia, Madriz, Esteli, Leon, Chinandega, Carazo, Boaco, Jinotega, Matagalpa provinces",,Food shortage,No,Yes,No,,1077.0,Km2,,,,2001,8.0,,2001,,,,,188000.0,,188000.0,,,,,,,60.5035788853056,"[{""adm1_code"":2187,""adm1_name"":""Boaco""},{""adm1_code"":2188,""adm1_name"":""Carazo""},{""adm1_code"":2189,""adm1_name"":""Chinandega""},{""adm1_code"":2191,""adm1_name"":""Esteli""},{""adm1_code"":2193,""adm1_name"":""Jinotega""},{""adm1_code"":2194,""adm1_name"":""Leon""},{""adm1_code"":2195,""adm1_name"":""Madriz""},{""adm1_code"":2198,""adm1_name"":""Matagalpa""},{""adm1_code"":2199,""adm1_name"":""Nueva Segovia""}]",2006-02-27,2023-09-25
2001-9383-SLV,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,SLV,El Salvador,Latin America and the Caribbean,Americas,"Usulutan, San Miguel, Morazan, La Union provinces",,,No,No,No,,450.0,Km2,,,,2001,5.0,,2001,,,,,400000.0,,400000.0,,,,,22400.0,37023.0,60.5035788853056,"[{""adm1_code"":1190,""adm1_name"":""La Union""},{""adm1_code"":1191,""adm1_name"":""Morazan""},{""adm1_code"":1192,""adm1_name"":""San Miguel""},{""adm1_code"":1197,""adm1_name"":""Usulutan""}]",2006-02-27,2023-09-25
2001-9394-BRA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,BRA,Brazil,Latin America and the Caribbean,Americas,Pernambuco province,,,No,No,Yes,,,Km2,,,,2001,6.0,,2001,,,,,1000000.0,,1000000.0,,,,,,,60.5035788853056,"[{""adm1_code"":681,""adm1_name"":""Pernambuco""}]",2006-02-27,2023-09-25
2001-9398-KOR,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,KOR,Republic of Korea,Eastern Asia,Asia,"Cheju-do, Chollabuk-do, Chollanam-do, Chungchongbuk-do, Chungchongnam-do, Inchon, Kang-won-do, Kwangju, Kyonggi-do, Kyongsangbuk-do, Kyongsangnam-do, Pusan, Seoul, Taegu, Taejon provinces",,,No,No,No,,,Km2,,,,2001,6.0,,2001,,,,,,,,,,,,,,60.5035788853056,"[{""adm1_code"":2431,""adm1_name"":""Cheju-do""},{""adm1_code"":2432,""adm1_name"":""Chollabuk-do""},{""adm1_code"":2433,""adm1_name"":""Chollanam-do""},{""adm1_code"":2434,""adm1_name"":""Chungchongbuk-do""},{""adm1_code"":2435,""adm1_name"":""Chungchongnam-do""},{""adm1_code"":2436,""adm1_name"":""Inchon""},{""adm1_code"":2437,""adm1_name"":""Kang-won-do""},{""adm1_code"":2438,""adm1_name"":""Kwangju""},{""adm1_code"":2439,""adm1_name"":""Kyonggi-do""},{""adm1_code"":2440,""adm1_name"":""Kyongsangbuk-do""},{""adm1_code"":2441,""adm1_name"":""Kyongsangnam-do""},{""adm1_code"":2442,""adm1_name"":""Pusan""},{""adm1_code"":2443,""adm1_name"":""Seoul""},{""adm1_code"":2444,""adm1_name"":""Taegu""},{""adm1_code"":2445,""adm1_name"":""Taejon""}]",2006-02-27,2023-09-25
2001-9409-MRT,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,MRT,Mauritania,Sub-Saharan Africa,Africa,"Assaba, Brakna, Gorgol, Tagant, Nouackchott, Inchiri, Adrar, Hodh el Gharbi, Hodh ech Chargi, Tiris-Zemmour, Dakhlet-Nouadhibou provinces",,Food shortage,No,Yes,No,417.0,,Km2,,,,2001,4.0,,2003,,,,,1000000.0,,1000000.0,,,,,,,60.5035788853056,"[{""adm1_code"":2004,""adm1_name"":""Adrar""},{""adm1_code"":2005,""adm1_name"":""Assaba""},{""adm1_code"":2006,""adm1_name"":""Brakna""},{""adm1_code"":2007,""adm1_name"":""Dakhlet-Nouadhibou""},{""adm1_code"":2008,""adm1_name"":""Gorgol""},{""adm1_code"":2010,""adm1_name"":""Hodh Ech Chargi""},{""adm1_code"":2011,""adm1_name"":""Hodh El Gharbi""},{""adm1_code"":2012,""adm1_name"":""Inchiri""},{""adm1_code"":2013,""adm1_name"":""Nouakchott""},{""adm1_code"":2014,""adm1_name"":""Tagant""},{""adm1_code"":2015,""adm1_name"":""Tiris-Zemmour""}]",2008-01-03,2023-09-25
2001-9498-LKA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,LKA,Sri Lanka,Southern Asia,Asia,"Hambantota district (Southern province), Kurunegala, Puttalam districts (North Western provinces), Ratnapura district (Sabaragamuwa province), Moneragala, Badulla districts (Uva province), Ampara district (Eastern province)",Lack of rain,,Yes,Yes,No,478.0,,Km2,,,,2001,9.0,,2002,,,,,1000000.0,,1000000.0,,,,,,,60.5035788853056,"[{""adm2_code"":25832,""adm2_name"":""Ampara""},{""adm2_code"":25837,""adm2_name"":""Kurunegala""},{""adm2_code"":25838,""adm2_name"":""Puttalam""},{""adm2_code"":25845,""adm2_name"":""Ratnapura""},{""adm2_code"":25847,""adm2_name"":""Hambantota""},{""adm2_code"":25849,""adm2_name"":""Badulla""},{""adm2_code"":25850,""adm2_name"":""Moneragala""}]",2008-01-03,2023-09-25
2001-9525-KHM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,KHM,Cambodia,South-eastern Asia,Asia,"Kampong Cham, Kampong Chhnang, Kampong Speu, Kampong Thom, Kampot, Kandal, Kep, Koh Kong, Kratie, Phnom Penh, Preah Sihanouk, Prey Veng, Pursat, Svay Rieng, Takeo provinces",,,No,No,No,,,Km2,,,,2001,9.0,,2001,,,,,300000.0,,300000.0,,,,,,,60.5035788853056,"[{""adm1_code"":793,""adm1_name"":""Kampong Cham""},{""adm1_code"":794,""adm1_name"":""Kampong Chhnang""},{""adm1_code"":795,""adm1_name"":""Kampong Speu""},{""adm1_code"":796,""adm1_name"":""Kampong Thom""},{""adm1_code"":797,""adm1_name"":""Kampot""},{""adm1_code"":798,""adm1_name"":""Kandal""},{""adm1_code"":799,""adm1_name"":""Koh Kong""},{""adm1_code"":800,""adm1_name"":""Kep""},{""adm1_code"":801,""adm1_name"":""Kratie""},{""adm1_code"":802,""adm1_name"":""Preah Sihanouk""},{""adm1_code"":806,""adm1_name"":""Phnom Penh""},{""adm1_code"":808,""adm1_name"":""Prey Veng""},{""adm1_code"":809,""adm1_name"":""Pursat""},{""adm1_code"":813,""adm1_name"":""Svay Rieng""},{""adm1_code"":814,""adm1_name"":""Takeo""}]",2006-02-27,2023-09-25
2001-9854-NAM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,NAM,Namibia,Sub-Saharan Africa,Africa,"Otjovanatje, Otjorute, Okapundja, Otjekwa, Okaurukwa locations (Ruacana district, Omusati province)",,,No,No,No,,,Km2,,,,2001,1.0,,2001,,,,,,,,,,,,,,60.5035788853056,"[{""adm2_code"":22320,""adm2_name"":""Ruacana""}]",2006-02-27,2023-09-25
2002-9022-NAM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,NAM,Namibia,Sub-Saharan Africa,Africa,"Otjozondjupa, Oshikoto, Oshana, Omusati, Ohangwena, Kunene, Kavango, Caprivi provinces (North)",,,No,No,No,,,Km2,,,,2002,7.0,,2003,,,,,345000.0,,345000.0,,,,,,,61.4631882611914,"[{""adm1_code"":2137,""adm1_name"":""Caprivi""},{""adm1_code"":2141,""adm1_name"":""Kavango""},{""adm1_code"":2143,""adm1_name"":""Kunene""},{""adm1_code"":2144,""adm1_name"":""Ohangwena""},{""adm1_code"":2146,""adm1_name"":""Omusati""},{""adm1_code"":2147,""adm1_name"":""Oshana""},{""adm1_code"":2148,""adm1_name"":""Oshikoto""},{""adm1_code"":2149,""adm1_name"":""Otjozondjupa""}]",2006-02-22,2023-09-25
2002-9124-MWI,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,MWI,Malawi,Sub-Saharan Africa,Africa,"Balaka, Blantyre, Chikwawa, Machinga, Mangochi, Mulanje, Nsanje, Phalombe, Thyolo, Zomba districts (Southern Region Province)",,Famine,No,Yes,Yes,,,Km2,,,,2002,2.0,,2002,,,500.0,,2829435.0,,2829435.0,,,,,,,61.4631882611914,"[{""adm2_code"":19321,""adm2_name"":""Blantyre""},{""adm2_code"":19322,""adm2_name"":""Chikwawa""},{""adm2_code"":19325,""adm2_name"":""Mangochi""},{""adm2_code"":19328,""adm2_name"":""Nsanje""},{""adm2_code"":19329,""adm2_name"":""Thyolo""},{""adm2_code"":19330,""adm2_name"":""Zomba""},{""adm2_code"":42174,""adm2_name"":""Balaka""},{""adm2_code"":42175,""adm2_name"":""Machinga""},{""adm2_code"":42176,""adm2_name"":""Mulanje""},{""adm2_code"":42177,""adm2_name"":""Phalombe""}]",2006-10-26,2023-09-25
2002-9132-VNM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,VNM,Viet Nam,South-eastern Asia,Asia,"An Giang, Kien Giang, Long An provinces",,,No,No,No,,,Km2,,,,2002,5.0,,2002,,,,,1300000.0,,1300000.0,,,,,200000.0,325398.0,61.4631882611914,"[{""adm1_code"":3326,""adm1_name"":""An Giang""},{""adm1_code"":3356,""adm1_name"":""Kien Giang""},{""adm1_code"":3362,""adm1_name"":""Long An""}]",2006-02-22,2023-09-25
2002-9158-THA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,THA,Thailand,South-eastern Asia,Asia,"Nakhon Sawan, Udon Thani, Khon Kaen, Satun, Phrae, Loei, Kalasin, Sukhothai, Nakhon Ratchasima provinces",El Nino,,No,No,No,,4500.0,Km2,,,,2002,2.0,,2002,,,,,5000000.0,,5000000.0,,,,,2300.0,3742.0,61.4631882611914,"[{""adm1_code"":2863,""adm1_name"":""Kalasin""},{""adm1_code"":2866,""adm1_name"":""Khon Kaen""},{""adm1_code"":2870,""adm1_name"":""Loei""},{""adm1_code"":2878,""adm1_name"":""Nakhon Ratchasima""},{""adm1_code"":2879,""adm1_name"":""Nakhon Sawan""},{""adm1_code"":2897,""adm1_name"":""Phrae""},{""adm1_code"":2910,""adm1_name"":""Satun""},{""adm1_code"":2914,""adm1_name"":""Sukhothai""},{""adm1_code"":2922,""adm1_name"":""Udon Thani""}]",2006-02-22,2023-09-25
2002-9164-PHL,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,PHL,Philippines,South-eastern Asia,Asia,"Pangasinan, La Union, Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province)",,,No,No,No,,178.0,Km2,,,,2002,3.0,,2002,3.0,,,,,,,,,,,453.0,737.0,61.4631882611914,"[{""adm2_code"":24211,""adm2_name"":""Ilocos Norte""},{""adm2_code"":24212,""adm2_name"":""Ilocos Sur""},{""adm2_code"":24213,""adm2_name"":""La Union""},{""adm2_code"":24214,""adm2_name"":""Pangasinan""}]",2006-02-22,2023-09-25
2002-9203-CHN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,CHN,China,Eastern Asia,Asia,"Guangdong Sheng, Fujian Sheng, Guangxi Zhuangzu Zizhiqu provinces",,,No,No,No,,2200.0,Km2,,,,2002,4.0,,2002,,,,,60000000.0,,60000000.0,,,,,,,61.4631882611914,"[{""adm1_code"":901,""adm1_name"":""Fujian Sheng""},{""adm1_code"":903,""adm1_name"":""Guangdong Sheng""},{""adm1_code"":904,""adm1_name"":""Guangxi Zhuangzu Zizhiqu""}]",2006-02-22,2023-09-25
2002-9292-MEX,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,MEX,Mexico,Latin America and the Caribbean,Americas,"Baja California, Coahuila, Tamaulipas, Veracruz, Sinaloa, Tlaxcala, Sonora, San Luis Potosi provinces",,,No,No,No,,,Km2,,,,2002,4.0,,2002,,,,,,,,,,,,210000.0,341668.0,61.4631882611914,"[{""adm1_code"":2029,""adm1_name"":""Baja California""},{""adm1_code"":2034,""adm1_name"":""Coahuila""},{""adm1_code"":2051,""adm1_name"":""San Luis Potosi""},{""adm1_code"":2052,""adm1_name"":""Sinaloa""},{""adm1_code"":2053,""adm1_name"":""Sonora""},{""adm1_code"":2055,""adm1_name"":""Tamaulipas""},{""adm1_code"":2056,""adm1_name"":""Tlaxcala""},{""adm1_code"":2057,""adm1_name"":""Veracruz""}]",2006-02-22,2023-09-25
2002-9298-ITA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,ITA,Italy,Southern Europe,Europe,"Sicilia, Basilicata, Puglia, Sardegna provinces",Lack of rain,,No,No,Yes,,,Km2,,,,2002,5.0,,2002,,,,,,,,,,,,,,61.4631882611914,"[{""adm1_code"":1617,""adm1_name"":""Basilicata""},{""adm1_code"":1628,""adm1_name"":""Puglia""},{""adm1_code"":1629,""adm1_name"":""Sardegna""},{""adm1_code"":1630,""adm1_name"":""Sicilia""}]",2006-02-22,2023-09-25
2002-9332-GNB,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,GNB,Guinea-Bissau,Sub-Saharan Africa,Africa,"All country: Gabu, Bafata (mainly affected provinces in North-eastern), Biombo, Bolama/bijagos, Cacheu, Oio, Quinara, Sector Autonomo De Bissau, Tombali provinces",,,No,No,No,,,Km2,,,,2002,5.0,,2002,5.0,,,,100000.0,,100000.0,,,,,,,61.4631882611914,"[{""adm1_code"":1385,""adm1_name"":""Bafata""},{""adm1_code"":1386,""adm1_name"":""Biombo""},{""adm1_code"":1387,""adm1_name"":""Bolama/bijagos""},{""adm1_code"":1388,""adm1_name"":""Cacheu""},{""adm1_code"":1389,""adm1_name"":""Gabu""},{""adm1_code"":1390,""adm1_name"":""Oio""},{""adm1_code"":1391,""adm1_name"":""Quinara""},{""adm1_code"":1392,""adm1_name"":""Sector Autonomo De Bissau""},{""adm1_code"":1393,""adm1_name"":""Tombali""}]",2006-02-22,2023-09-25
2002-9333-LSO,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,LSO,Lesotho,Sub-Saharan Africa,Africa,"Qacha's Nek, Quthing, Mohale's Hoek provinces",,Famine|Food shortage,No,No,No,,,Km2,,,,2002,4.0,,2003,,,,,500000.0,,500000.0,,,,,,,61.4631882611914,"[{""adm1_code"":1808,""adm1_name"":""Mohale's Hoek""},{""adm1_code"":1810,""adm1_name"":""Qacha's Nek""},{""adm1_code"":1811,""adm1_name"":""Quthing""}]",2006-02-22,2023-09-25
2002-9349-IND,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Madhya Pradesh, Rajasthan, Punjab, Haryana, Delhi, Karnataka, Kerala, Nagaland, Orissa, Chhattisgarh, Himachal Pradesh, Gujarat, Maharashtra, Andhra Pradesh, Tamil Nadu provinces",Insufficient and erratic monsoon rain,,No,No,Yes,146.0,560000.0,Km2,,,,2002,7.0,,2002,,,,,300000000.0,,300000000.0,,,,,910722.0,1481736.0,61.4631882611914,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1489,""adm1_name"":""Delhi""},{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1494,""adm1_name"":""Karnataka""},{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1503,""adm1_name"":""Nagaland""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""},{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2008-01-03,2023-09-25
2002-9398-CPV,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,CPV,Cabo Verde,Sub-Saharan Africa,Africa,"Santiago, Santo Antao Provinces",,Food shortage,No,No,No,,,Km2,,,,2002,6.0,,2002,,,,,30000.0,,30000.0,,,,,,,61.4631882611914,"[{""adm1_code"":848,""adm1_name"":""Santiago""},{""adm1_code"":849,""adm1_name"":""Santo Antao""}]",2006-02-22,2023-09-25
2002-9485-KHM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,KHM,Cambodia,South-eastern Asia,Asia,"Takeo, Kampot, Kampong Speu, Kampong Chhnang, Kandal, Prey Veng, Phnom Penh,Otdar Meanchey, Banteay Meanchey, Pursat, Battambang provinces",,,No,No,No,210.0,2000.0,Km2,,,,2002,1.0,,2002,7.0,,,,650000.0,,650000.0,,,,,38000.0,61826.0,61.4631882611914,"[{""adm1_code"":791,""adm1_name"":""Banteay Meanchey""},{""adm1_code"":792,""adm1_name"":""Battambang""},{""adm1_code"":794,""adm1_name"":""Kampong Chhnang""},{""adm1_code"":795,""adm1_name"":""Kampong Speu""},{""adm1_code"":797,""adm1_name"":""Kampot""},{""adm1_code"":798,""adm1_name"":""Kandal""},{""adm1_code"":804,""adm1_name"":""Otdar Meanchey""},{""adm1_code"":806,""adm1_name"":""Phnom Penh""},{""adm1_code"":808,""adm1_name"":""Prey Veng""},{""adm1_code"":809,""adm1_name"":""Pursat""},{""adm1_code"":814,""adm1_name"":""Takeo""}]",2008-01-03,2023-09-25
2002-9487-SEN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,SEN,Senegal,Sub-Saharan Africa,Africa,"NO DATA: all country was selected: Dakar, Diourbel, Fatick, Kaffrine, Kaolack, Kedougou, Kolda, Louga, Matam, Saint Louis, Sedhiou, Tambacounda, Thies, Ziguinchor provinces",,,No,No,No,,,Km2,,,,2002,8.0,,2002,,,,,284000.0,,284000.0,,,,,,,61.4631882611914,"[{""adm1_code"":1373,""adm1_name"":""Kaolack""},{""adm1_code"":1374,""adm1_name"":""Kedougou""},{""adm1_code"":1375,""adm1_name"":""Kolda""},{""adm1_code"":1376,""adm1_name"":""Sedhiou""},{""adm1_code"":1377,""adm1_name"":""Tambacounda""},{""adm1_code"":1378,""adm1_name"":""Kaffrine""},{""adm1_code"":2636,""adm1_name"":""Dakar""},{""adm1_code"":2644,""adm1_name"":""Thies""},{""adm1_code"":2645,""adm1_name"":""Ziguinchor""},{""adm1_code"":47585,""adm1_name"":""Diourbel""},{""adm1_code"":47586,""adm1_name"":""Fatick""},{""adm1_code"":47587,""adm1_name"":""Louga""},{""adm1_code"":47588,""adm1_name"":""Matam""},{""adm1_code"":47589,""adm1_name"":""Saint louis""}]",2006-02-22,2023-09-25
2002-9535-GMB,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,GMB,Gambia,Sub-Saharan Africa,Africa,"NO DATA: all country selected: Central River, Kanifing Municipal Council, Lower River, North Bank, Upper River, West Coast provinces",Insufficient rains,Food shortage,No,Yes,No,,,Km2,,,,2002,5.0,,2002,,,,,,,,,,,,,,61.4631882611914,"[{""adm1_code"":1285,""adm1_name"":""Central River""},{""adm1_code"":1287,""adm1_name"":""Lower River""},{""adm1_code"":1288,""adm1_name"":""North Bank""},{""adm1_code"":1289,""adm1_name"":""Upper River""},{""adm1_code"":1290,""adm1_name"":""West Coast""},{""adm1_code"":112869,""adm1_name"":""Kanifing Municipal Council""}]",2006-02-22,2023-09-25
