Disaster Type,Magnitude,Magnitude Scale,Minimum Temperature,Maximum Temperature,Dew Point,Temperature,Wind Speed Min,Wind Speed Max,Wind Speed Mean,Wind Direction,Relative Humidity Min,Relative Humidity Max,Relative Humidity Mean,Weather Type,Precipitation,Cloud Cover,Sea Level Pressure,Precipitation Cover
Flood,188200.0,Km2,45.2,68.3,48.6,55.3,3.2,6.9,4.8,173.0,57.88,96.09,80.4,Fog,0.0,20.2,1018.7,0.0
Storm,,Kph,81.2,88.4,76.1,84.1,3.4,17.2,9.2,66.67,70.54,86.26,77.34,,0.0,43.3,,0.0
Storm,,Kph,78.0,91.1,75.9,86.3,3.4,11.4,7.6,253.33,59.24,94.78,73.01,Sky Coverage Increasing,0.0,36.7,,0.0
Storm,,Kph,80.9,94.4,74.5,87.5,5.8,13.9,11.2,256.67,51.98,84.7,67.01,"Sky Coverage Increasing, Sky Unchanged",0.0,53.3,,0.0
Storm,,Kph,81.2,91.1,74.1,86.9,9.2,15.0,11.5,243.33,56.45,80.27,66.68,,0.0,36.7,,0.0
Storm,,Kph,78.2,90.8,70.4,85.4,4.7,13.9,9.6,256.67,46.35,83.02,62.94,,0.0,33.3,,0.0
Storm,,Kph,78.5,91.5,70.0,85.6,4.7,15.0,8.9,240.0,45.88,81.05,61.51,Sky Coverage Increasing,0.0,26.7,,0.0
Storm,,Kph,87.2,93.8,71.1,90.5,15.0,17.2,16.1,280.0,52.22,54.22,53.22,"Sky Coverage Decreasing, Sky Coverage Increasing",0.0,10.0,,0.0
Storm,,Kph,83.9,89.3,78.5,86.9,9.2,12.8,10.7,236.67,69.8,82.4,76.4,"Thunderstorm Without Precipitation, Sky Coverage Decreasing",0.0,60.0,,0.0
Storm,,Kph,82.5,97.8,79.2,89.0,4.7,13.9,8.1,263.33,79.24,88.92,82.47,Sky Unchanged,0.0,50.0,,0.0
Storm,,Kph,80.3,96.2,77.9,86.6,6.9,8.1,7.5,275.0,53.17,90.54,77.87,Light Drizzle,1.19,60.0,,33.33
Storm,,Kph,77.3,92.9,74.8,85.0,3.4,11.4,7.6,173.33,58.76,90.86,72.98,"Sky Coverage Increasing, Sky Unchanged",0.16,33.3,,33.33
Storm,,Kph,80.3,93.3,73.4,86.8,4.7,11.4,8.1,245.0,56.39,74.11,65.25,Sky Coverage Increasing,0.0,35.0,,0.0
Storm,,Kph,81.2,89.0,76.6,85.1,2.2,4.7,3.5,190.0,66.12,87.29,76.7,Sky Coverage Increasing,0.0,30.0,,0.0
Storm,,Kph,91.7,95.3,74.6,93.5,1.1,11.4,6.3,265.0,45.6,64.86,55.23,,0.0,35.0,,0.0
Storm,,Kph,81.8,92.6,77.2,87.2,4.7,18.3,11.5,315.0,61.22,85.77,73.5,,0.0,25.0,,0.0
Storm,,Kph,81.2,108.6,67.7,94.3,4.7,10.3,7.7,163.33,22.4,73.3,47.27,,0.0,43.3,,0.0
Storm,,Kph,80.3,111.8,65.8,95.2,0.0,10.3,6.9,105.0,13.53,92.61,50.3,,0.0,36.7,,0.0
Storm,,Kph,80.3,103.4,68.9,91.6,4.7,5.8,5.3,80.0,20.06,88.83,56.28,Smoke Or Haze,0.0,20.0,,0.0
Storm,,Kph,79.1,89.7,65.1,84.7,6.9,12.8,9.8,40.0,33.83,67.45,54.24,"Sky Coverage Increasing, Sky Unchanged",0.0,63.3,,0.0
Storm,,Kph,78.2,91.1,73.7,83.7,3.4,18.3,11.0,46.67,50.9,94.22,74.5,"Light Drizzle, Sky Coverage Decreasing",0.17,86.7,,33.33
Storm,,Kph,78.9,87.0,73.2,83.8,4.7,12.8,8.9,166.67,55.21,86.65,72.0,Sky Unchanged,0.0,66.7,,0.0
Storm,,Kph,82.7,91.1,76.8,86.5,9.2,11.4,10.7,236.67,62.9,82.32,73.57,"Sky Coverage Increasing, Sky Unchanged",0.16,63.3,,33.33
Storm,,Kph,80.3,91.1,74.9,86.3,5.8,12.8,8.5,323.33,56.79,85.18,69.84,"Sky Coverage Increasing, Smoke Or Haze",0.0,36.7,,0.0
Storm,,Kph,79.8,91.1,76.1,86.0,3.4,12.8,6.9,270.0,65.12,86.7,73.12,"Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.0,35.0,,0.0
Storm,,Kph,76.7,84.8,73.8,80.8,0.0,2.2,1.1,100.0,70.17,90.29,80.23,"Sky Coverage Increasing, Sky Unchanged",0.0,15.0,,0.0
Storm,,Kph,78.0,93.3,71.1,86.5,2.2,9.2,4.9,243.33,45.95,91.98,63.36,"Sky Coverage Increasing, Sky Unchanged",0.0,33.3,,0.0
Earthquake,5.1,Richter,,,,,,,,,,,,,0.0,,,
Flood,60610.0,Km2,75.8,87.5,74.4,80.7,0.0,2.2,1.4,150.0,62.46,94.74,82.3,"Lightning Without Thunder, Light Rain, Sky Coverage Increasing, Smoke Or Haze",0.2,86.3,,12.5
Flood,60610.0,Km2,75.5,91.5,74.5,78.7,0.0,9.2,2.4,214.0,56.16,97.04,88.36,"Thunderstorm, Rain, Light Rain",1.54,88.6,,42.86
Flood,60610.0,Km2,74.6,91.1,74.2,78.9,1.1,5.8,2.6,137.5,59.24,97.03,86.96,"Light Rain, Sky Coverage Increasing",3.68,81.3,,50.0
Flood,60610.0,Km2,74.6,92.0,75.0,79.4,0.0,6.9,3.0,91.67,61.89,97.03,87.58,"Thunderstorm, Light Rain, Sky Coverage Increasing",1.14,83.8,,37.5
Flood,60610.0,Km2,73.1,87.2,73.3,78.4,0.0,4.7,1.5,152.0,64.61,97.03,85.58,"Lightning Without Thunder, Rain, Sky Coverage Increasing",0.04,91.4,,28.57
Flood,60610.0,Km2,74.9,87.5,75.1,79.9,0.0,4.7,1.3,214.0,69.61,91.51,85.96,"Lightning Without Thunder, Sky Coverage Increasing",0.08,90.0,,12.5
Flood,60610.0,Km2,75.5,90.8,74.1,80.8,0.0,8.1,2.9,131.67,60.67,92.49,81.07,"Thunderstorm, Sky Unchanged",0.0,78.8,,0.0
Flood,20490.0,Km2,27.6,47.2,30.5,37.0,0.0,17.4,5.6,238.44,60.89,91.05,77.51,"Mist, Light Snow, Rain, Fog, Light Rain, Sky Coverage Increasing",0.01,79.6,1010.7,12.5
Flood,20490.0,Km2,33.5,49.9,36.3,42.1,0.6,23.6,8.3,167.25,67.63,89.8,80.11,"Mist, Light Snow, Light Drizzle, Rain, Fog, Light Rain, Sky Coverage Increasing, Snow",0.08,90.9,1012.1,16.67
Flood,20490.0,Km2,41.4,59.5,39.2,50.7,4.5,35.7,16.6,150.13,46.91,83.04,65.68,"Light Snow, Rain, Fog, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.33,82.1,1005.7,16.67
Flood,20490.0,Km2,40.4,59.2,43.7,49.4,1.6,28.4,11.3,170.33,54.91,92.61,81.48,"Light Snow, Mist, Rain, Heavy Rain And Snow, Thunderstorm Without Precipitation, Fog, Light Rain, Sky Unchanged",0.71,86.8,1000.4,12.5
Flood,20490.0,Km2,38.1,58.5,39.5,45.5,1.4,24.0,8.0,182.95,51.27,94.38,80.47,"Mist, Rain, Fog, Light Rain, Sky Coverage Increasing",0.08,73.3,1008.6,8.33
Flood,20490.0,Km2,38.8,52.9,40.2,45.6,0.5,23.6,11.3,172.48,71.68,91.38,81.71,"Light Snow, Mist, Rain, Fog, Light Rain, Sky Coverage Increasing",0.09,81.6,1005.0,16.67
Flood,20490.0,Km2,41.6,58.4,41.6,50.9,2.2,30.1,14.7,168.59,54.6,88.36,71.2,"Light Snow, Rain, Fog, Rain Showers, Light Rain, Sky Coverage Increasing",0.41,85.2,996.3,16.67
Flood,20490.0,Km2,36.2,52.9,39.3,44.4,1.6,34.3,9.9,182.09,58.18,96.4,82.82,"Mist, Light Snow, Rain, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.6,82.6,993.0,16.67
Flood,20490.0,Km2,27.2,46.7,26.8,38.4,2.2,19.2,10.7,283.78,41.62,92.71,64.8,"Light Snow, Rain, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.19,56.1,1006.1,8.33
Flood,20490.0,Km2,22.8,46.6,25.7,35.7,0.4,29.2,6.5,139.44,44.03,88.3,68.28,"Light Snow, Rain, Fog, Light Rain",0.0,80.4,1009.7,0.0
Flood,20490.0,Km2,28.8,44.2,33.9,38.0,1.1,23.7,7.8,173.64,58.89,95.71,85.58,"Heavy Snow, Light Snow, Thunderstorm, Thunderstorm Without Precipitation, Fog, Mist, Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Snow",0.42,87.1,1000.7,16.67
Flood,20490.0,Km2,24.0,40.4,19.3,33.4,8.1,33.1,19.8,240.5,46.87,71.11,56.35,"Light Snow, Mist, Fog, Sky Coverage Increasing, Snow",0.2,60.4,1003.7,12.5
Flood,20490.0,Km2,19.7,36.0,12.5,29.2,5.8,30.0,17.3,221.63,39.59,73.72,49.93,"Light Snow, Fog, Sky Coverage Decreasing",0.03,54.0,1007.9,8.33
Flood,20490.0,Km2,19.3,37.0,15.2,29.6,4.7,29.7,15.9,285.13,44.16,77.41,55.15,"Light Snow, Mist, Fog, Sky Coverage Increasing, Snow",0.05,60.3,1009.0,12.5
Flood,20490.0,Km2,20.9,38.0,16.3,30.2,2.8,30.3,17.3,294.42,43.01,74.03,56.52,"Mist, Light Snow, Fog, Snow",0.02,63.1,1016.4,8.33
Flood,20490.0,Km2,14.9,38.7,11.8,27.5,1.6,27.3,7.7,152.38,33.09,67.69,52.3,"Light Snow, Mist, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Snow",0.01,49.3,1020.3,4.17
Flood,39740.0,Km2,27.7,39.8,34.9,35.8,10.7,22.2,16.8,98.96,93.52,98.78,96.65,"Ice, Blowing Or Drifting Snow, Mist, Light Snow, Light Drizzle, Rain, Light Rain, Light Freezing Rain, Snow",0.54,96.4,1002.1,54.17
Flood,39740.0,Km2,15.7,26.8,18.2,21.0,10.1,24.3,18.3,328.58,78.47,95.9,88.82,"Blowing Or Drifting Snow, Mist, Light Snow, Rain, Light Rain, Snow",0.14,99.6,1000.9,25.0
Flood,39740.0,Km2,14.0,18.8,11.9,16.7,7.9,21.3,16.3,332.54,73.7,85.84,80.92,"Blowing Or Drifting Snow, Light Snow, Mist, Dust storm",0.0,99.1,1013.6,0.0
Flood,39740.0,Km2,4.8,15.3,5.7,10.8,0.0,16.5,8.1,324.96,70.6,89.49,79.86,"Mist, Light Snow",0.0,43.1,1022.3,0.0
Flood,39740.0,Km2,0.1,23.7,8.6,12.5,0.0,8.4,4.2,171.5,72.1,91.75,84.71,"Light Snow, Mist",0.0,29.0,1015.6,0.0
Flood,39740.0,Km2,11.1,29.7,19.0,23.0,0.4,6.9,3.5,158.25,74.16,94.45,84.64,Mist,0.0,70.2,1011.1,0.0
Flood,39740.0,Km2,24.7,35.3,24.9,29.8,3.3,14.4,9.4,34.42,68.25,92.26,82.1,"Mist, Smoke Or Haze",0.0,80.5,1016.5,0.0
Flood,39740.0,Km2,30.4,33.3,28.9,31.8,7.0,21.3,16.6,32.63,77.55,94.69,89.18,"Blowing Or Drifting Snow, Light Snow, Mist, Rain, Fog, Light Rain, Snow",0.0,98.9,1004.9,4.17
Flood,39740.0,Km2,28.3,33.3,27.7,30.8,8.6,15.7,12.9,284.96,78.09,93.7,88.23,"Light Snow, Mist, Light Drizzle, Rain, Light Rain",0.0,96.3,998.0,0.0
Flood,39740.0,Km2,27.0,34.1,25.5,30.7,3.0,10.8,8.1,295.58,68.44,91.73,81.13,"Light Snow, Mist, Rain, Fog, Light Rain",0.0,97.0,1006.5,4.17
Flood,39740.0,Km2,28.8,35.0,26.4,31.6,1.4,9.4,5.6,310.33,70.47,87.94,81.37,"Light Snow, Mist, Light Drizzle, Rain, Light Rain",0.0,97.2,1011.9,0.0
Flood,39740.0,Km2,26.8,34.0,24.5,31.1,6.0,17.0,11.1,334.25,65.72,85.76,76.47,,0.0,73.2,1022.1,0.0
Flood,39740.0,Km2,21.9,29.1,18.5,25.7,10.9,24.2,17.4,347.67,66.35,81.51,74.26,,0.0,18.6,1026.6,0.0
Flood,39740.0,Km2,21.9,36.0,20.5,28.6,5.2,22.7,14.4,339.71,58.29,83.14,71.84,,0.0,9.2,1027.8,0.0
Flood,39740.0,Km2,22.4,37.1,24.2,30.2,2.5,13.5,7.3,233.17,64.2,91.68,78.95,,0.0,27.6,1014.0,0.0
Flood,39740.0,Km2,28.4,40.6,29.6,34.3,4.7,16.2,10.2,326.83,72.2,91.81,83.21,"Mist, Light Drizzle, Light Rain",0.0,46.3,1010.9,0.0
Flood,39740.0,Km2,27.1,38.7,26.1,33.0,4.7,18.7,10.4,295.71,59.16,91.21,76.33,,0.0,18.7,1017.0,0.0
Flood,39740.0,Km2,26.8,44.5,25.9,35.0,1.7,6.6,4.4,161.25,45.68,90.87,71.57,Mist,0.0,18.2,1024.0,0.0
Flood,39740.0,Km2,32.9,52.5,30.6,41.9,2.0,18.2,10.3,143.46,48.24,77.32,65.03,,0.0,38.7,1023.3,0.0
Flood,39740.0,Km2,37.0,54.3,36.6,45.2,10.7,19.4,14.6,165.21,63.34,85.27,71.9,"Drizzle, Mist, Light Drizzle, Rain, Light Rain",0.04,58.8,1018.4,20.83
Flood,39740.0,Km2,41.8,51.5,41.4,46.2,4.9,19.8,12.4,174.17,69.36,94.35,83.81,"Mist, Light Drizzle, Rain, Light Rain",0.16,97.0,1011.9,66.67
Flood,39740.0,Km2,38.0,62.6,40.5,49.4,6.8,19.5,12.4,163.29,53.22,86.99,72.36,,0.0,45.9,1013.1,0.0
Flood,39740.0,Km2,38.6,64.9,36.2,51.7,8.3,19.3,12.8,153.79,35.0,77.08,57.59,,0.0,35.2,1019.0,0.0
Flood,39740.0,Km2,45.2,61.9,41.2,52.8,7.5,22.2,13.3,164.33,54.54,83.56,64.85,Light Drizzle,0.0,84.0,1021.8,0.0
Flood,39740.0,Km2,39.3,52.4,41.2,46.1,7.0,12.6,9.2,253.58,76.5,90.74,83.0,"Mist, Light Drizzle",0.0,88.9,1024.5,0.0
Flood,39740.0,Km2,32.8,38.4,30.9,35.7,9.2,16.1,12.1,293.08,75.37,88.47,82.74,"Mist, Light Snow, Rain, Light Rain",0.0,99.9,1024.2,0.0
Flood,39740.0,Km2,32.0,44.1,34.2,38.5,1.6,12.1,6.4,291.29,75.7,95.17,84.71,"Drizzle, Mist, Light Drizzle, Rain, Light Rain",0.03,97.6,1018.5,16.67
Flood,39740.0,Km2,34.5,48.7,33.7,39.9,3.7,21.7,15.7,327.04,60.41,96.01,79.51,"Mist, Light Drizzle, Rain, Light Rain",0.0,72.6,1016.7,0.0
Flood,,Km2,67.5,83.0,70.9,75.8,1.3,19.5,6.5,165.18,69.93,94.11,85.06,"Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Light Rain",1.01,73.8,1012.4,17.39
Flood,,Km2,66.4,77.3,68.9,72.7,2.2,16.1,7.5,210.17,76.14,94.06,88.15,"Rain, Light Rain, Sky Coverage Increasing",0.81,89.2,1018.4,16.67
Flood,,Km2,66.3,81.2,68.3,74.8,0.0,15.0,6.1,156.4,65.64,94.02,81.0,"Mist, Light Rain, Sky Coverage Increasing",0.19,47.8,1017.3,5.26
Flood,,Km2,67.1,82.5,69.8,77.5,2.0,15.0,7.0,98.83,61.85,91.2,77.57,,0.0,43.4,1014.5,8.33
Earthquake,7.2,Richter,,,,,,,,,,,,,0.0,,,
Earthquake,6.3,Richter,46.5,70.1,47.0,58.0,0.0,10.4,4.5,250.68,42.14,93.51,69.0,"Mist, Thunderstorm Without Precipitation",0.01,24.9,1015.1,4.17
Flood,11710.0,Km2,66.3,75.3,67.0,69.9,0.0,13.9,5.0,247.14,78.36,94.06,90.64,"Rain, Thunderstorm, Rain Showers",0.0,90.0,1016.2,0.0
Flood,11710.0,Km2,68.1,86.1,66.5,80.2,0.0,20.8,8.2,180.0,48.37,93.98,65.11,,0.0,50.0,1014.3,0.0
Flood,11710.0,Km2,68.1,86.1,68.4,77.7,0.0,25.3,9.2,194.29,55.09,95.2,75.12,,0.0,53.8,1013.5,0.0
Flood,11710.0,Km2,72.8,82.5,68.2,78.1,4.7,23.0,12.3,240.0,65.78,80.64,71.99,,0.0,76.7,1015.7,0.0
Earthquake,5.2,Richter,55.5,77.1,47.5,66.3,0.0,4.7,2.3,227.5,22.33,82.01,54.23,,0.0,20.4,1022.7,0.0
Flood,524400.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,88520.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,62470.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,16460.0,Km2,55.9,61.2,55.2,57.5,0.0,5.6,1.7,258.16,88.94,94.76,92.1,"Mist, Heavy Drizzle, Light Drizzle, Rain, Fog, Heavy Rain, Light Rain",1.14,99.9,1013.7,83.33
Flood,16460.0,Km2,53.4,61.9,52.3,58.4,0.4,10.9,6.0,200.0,64.76,92.39,80.63,"Mist, Light Drizzle, Rain, Light Rain",0.09,92.3,1013.8,25.0
Flood,16460.0,Km2,50.6,59.8,51.9,55.1,0.0,7.4,4.0,153.52,83.61,94.83,89.04,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",0.56,84.0,1016.1,37.5
Flood,16460.0,Km2,53.2,63.9,55.7,59.1,0.0,9.1,4.9,170.91,77.43,95.25,88.68,"Mist, Light Drizzle, Rain, Fog, Light Rain",0.31,76.5,1014.6,37.5
Flood,16460.0,Km2,57.0,71.1,54.9,62.3,3.2,11.3,6.4,254.96,50.47,94.77,78.52,"Mist, Light Drizzle, Rain, Fog, Light Rain",0.21,78.2,1013.1,33.33
Flood,16460.0,Km2,54.1,77.7,54.9,63.6,0.4,14.3,4.8,225.0,43.43,94.77,76.7,"Mist, Thunderstorm, Rain, Fog, Heavy Rain, Light Rain",0.45,53.5,1012.6,12.5
Flood,16460.0,Km2,59.1,70.3,59.5,64.8,2.6,17.0,6.7,253.13,66.6,94.98,83.59,"Mist, Light Drizzle, Rain, Thunderstorm, Fog, Heavy Rain, Light Rain",1.04,84.7,1013.1,66.67
Flood,16460.0,Km2,47.9,66.3,43.3,56.9,0.0,9.8,5.2,317.5,37.56,86.84,62.85,,0.0,32.7,1020.1,0.0
Flood,20490.0,Km2,24.7,36.8,25.9,31.4,0.8,9.6,5.6,200.92,72.46,87.78,80.16,"Mist, Fog",0.0,85.1,1021.5,0.0
Flood,20490.0,Km2,32.5,51.9,30.5,39.7,0.6,11.8,7.3,193.83,35.52,93.69,72.82,"Mist, Light Snow",0.02,66.7,1014.0,16.67
Flood,20490.0,Km2,32.4,50.5,36.2,40.9,1.4,11.8,6.1,143.54,69.18,93.63,83.81,"Mist, Light Rain",0.03,60.5,1010.1,16.67
Flood,20490.0,Km2,39.7,48.5,42.8,44.5,2.5,11.9,7.1,86.75,87.43,96.6,93.78,"Mist, Rain, Fog, Light Rain",0.54,100.0,990.1,66.67
Flood,20490.0,Km2,33.2,39.0,33.5,35.8,1.7,11.1,7.7,292.46,85.4,96.91,91.07,"Mist, Light Snow, Rain, Fog, Light Rain",0.22,100.0,994.8,41.67
Flood,20490.0,Km2,32.5,40.9,30.5,35.8,0.8,13.0,7.5,224.92,69.49,90.07,81.14,"Mist, Light Snow, Rain, Light Rain",0.03,100.0,1005.5,12.5
Flood,20490.0,Km2,33.2,44.3,35.6,38.1,5.2,17.2,10.2,118.54,85.05,95.28,90.65,"Mist, Light Snow, Rain, Fog, Heavy Rain, Light Rain, Light Freezing Rain",0.62,99.0,990.4,87.5
Flood,20490.0,Km2,31.0,38.6,27.8,33.6,4.0,13.0,7.7,217.08,64.63,96.28,79.74,"Mist, Light Snow, Rain, Fog, Light Rain",0.08,100.0,994.1,20.83
Flood,20490.0,Km2,31.9,42.0,26.3,36.1,4.8,14.5,8.8,215.67,50.26,81.33,68.25,Light Snow,0.0,98.2,1003.0,0.0
Flood,82060.0,Km2,47.0,71.9,44.3,59.9,9.1,19.6,15.1,295.83,38.84,91.22,57.94,Smoke Or Haze,0.0,40.2,1011.3,0.0
Flood,82060.0,Km2,39.8,56.0,28.8,47.1,0.0,18.1,10.8,294.35,31.13,76.06,51.01,Smoke Or Haze,0.0,13.6,1018.1,0.0
Flood,82060.0,Km2,34.1,69.2,35.9,52.3,0.0,18.3,6.4,219.14,22.33,96.33,61.02,Mist,0.0,0.1,1018.1,0.0
Flood,82060.0,Km2,48.8,79.9,51.3,63.0,0.0,18.3,7.7,215.83,31.63,95.36,69.78,,0.0,0.2,1016.3,0.0
Flood,5754.0,Km2,,,,,,,,,,,,,0.0,,,
Storm,90.0,Kph,,,,,,,,,,,,,0.0,,,
Earthquake,7.3,Richter,83.6,89.7,78.7,87.7,0.0,20.8,9.4,99.09,66.59,84.01,75.01,Smoke Or Haze,0.0,65.4,1010.7,0.0
Flood,,Km2,47.3,54.3,49.2,50.2,5.2,18.0,12.8,32.46,91.6,98.46,96.32,"Mist, Heavy Drizzle, Light Drizzle, Rain, Heavy Drizzle/Rain, Light Drizzle/Rain, Fog, Rain Showers, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.49,98.6,1014.6,91.67
Flood,,Km2,49.7,63.5,54.3,55.1,5.6,15.8,12.3,87.63,94.7,98.65,97.26,"Drizzle, Mist, Thunderstorm, Rain, Rain Showers, Fog, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Unchanged",1.03,100.0,1011.8,100.0
Flood,,Km2,55.9,66.8,58.6,59.6,6.7,12.3,9.7,63.38,88.11,98.59,96.39,"Drizzle, Light Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Fog, Mist, Precipitation In Vicinity, Rain, Rain Showers, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",1.49,95.6,1010.0,100.0
Flood,,Km2,56.2,74.6,59.0,62.4,3.3,13.4,7.7,77.63,67.8,98.79,89.2,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Fog, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.51,74.0,1009.8,62.5
Flood,,Km2,57.7,74.4,59.1,62.4,3.6,13.0,8.4,46.17,65.71,96.88,89.46,"Drizzle, Mist, Light Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Heavy Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.09,80.5,1009.6,37.5
Flood,,Km2,57.9,66.6,59.7,61.0,5.9,12.0,8.9,34.22,89.65,98.56,95.47,"Drizzle, Mist, Light Drizzle, Rain, Light Drizzle/Rain, Fog, Rain Showers, Light Rain, Sky Coverage Increasing, Sky Unchanged",0.21,85.9,1011.3,100.0
Flood,,Km2,57.6,66.0,59.6,60.4,6.7,13.2,8.1,162.13,89.65,100.0,97.11,"Drizzle, Mist, Light Drizzle, Rain, Thunderstorm, Thunderstorm Without Precipitation, Fog, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",0.36,98.9,1012.8,91.3
Storm,130.0,Kph,59.5,66.9,56.8,62.6,6.9,12.8,9.4,127.38,71.78,85.31,81.5,"Precipitation In Vicinity, Rain, Fog, Light Rain, Sky Coverage Increasing",0.38,100.0,,50.0
Storm,130.0,Kph,60.3,63.8,56.1,62.3,7.9,18.1,12.1,108.0,75.55,85.4,80.31,"Precipitation In Vicinity, Light Drizzle, Rain, Fog, Heavy Rain, Light Rain, Sky Coverage Increasing",0.94,96.4,,50.0
Storm,130.0,Kph,58.4,63.0,58.0,61.2,8.4,24.5,17.1,126.5,82.17,92.75,89.29,"Rain, Fog, Heavy Rain, Light Rain",4.49,100.0,,50.0
Storm,130.0,Kph,56.0,67.9,57.7,61.1,4.0,14.5,8.0,255.88,80.58,93.32,88.59,"Precipitation In Vicinity, Rain, Fog, Heavy Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing",2.67,85.2,,50.0
Storm,130.0,Kph,61.2,68.3,60.2,64.0,12.4,22.2,15.8,149.75,76.19,92.35,87.85,"Drizzle, Precipitation In Vicinity, Light Drizzle, Rain, Rain Showers, Heavy Rain, Light Rain",1.84,100.0,,50.0
Storm,130.0,Kph,59.9,69.9,55.9,64.2,7.9,13.2,10.4,170.38,59.6,83.95,74.87,"Precipitation In Vicinity, Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.06,59.7,,37.5
Storm,130.0,Kph,56.4,68.0,54.8,62.3,3.3,8.2,5.6,188.0,64.99,88.15,76.75,"Precipitation In Vicinity, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.07,72.4,,37.5
Storm,130.0,Kph,56.8,70.6,55.2,62.6,3.1,6.4,4.3,223.63,59.23,88.39,77.56,"Precipitation In Vicinity, Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.07,89.3,,37.5
Storm,130.0,Kph,52.9,72.0,53.8,61.4,1.1,6.7,3.6,244.11,47.93,94.96,78.08,"Fog, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged",0.01,65.0,,11.11
Storm,130.0,Kph,50.9,70.8,54.1,60.6,2.6,6.2,4.3,234.88,53.52,94.99,80.89,"Fog, Sky Coverage Increasing",0.0,14.1,,12.5
Flood,571700.0,Km2,,,,,,,,,,,,,0.0,,,
Flood,,Km2,72.9,88.9,72.1,79.1,0.0,7.3,3.4,110.76,58.19,94.11,80.12,"Thunderstorm Without Precipitation, Fog, Light Rain",1.81,86.1,1010.7,4.35
Flood,,Km2,73.4,84.0,72.5,78.0,0.0,4.6,2.2,135.05,70.58,94.15,83.57,"Thunderstorm Without Precipitation, Light Rain",0.0,87.5,1011.2,0.0
Flood,,Km2,73.5,79.3,72.8,76.1,0.0,6.9,2.1,90.24,81.92,94.15,89.63,"Drizzle, Light Drizzle, Rain, Thunderstorm Without Precipitation, Light Rain",0.34,86.5,1012.1,9.09
Flood,,Km2,71.7,88.3,72.9,80.2,0.0,5.8,3.2,181.95,63.86,94.11,79.18,"Drizzle, Mist, Light Drizzle",0.07,85.5,1011.2,4.55
Flood,,Km2,72.9,88.9,72.1,79.1,0.0,7.3,3.4,110.76,58.19,94.11,80.12,"Thunderstorm Without Precipitation, Fog, Light Rain",1.81,86.1,1010.7,4.35
Flood,,Km2,73.4,84.0,72.5,78.0,0.0,4.6,2.2,135.05,70.58,94.15,83.57,"Thunderstorm Without Precipitation, Light Rain",0.0,87.5,1011.2,0.0
Flood,,Km2,73.5,79.3,72.8,76.1,0.0,6.9,2.1,90.24,81.92,94.15,89.63,"Drizzle, Light Drizzle, Rain, Thunderstorm Without Precipitation, Light Rain",0.34,86.5,1012.1,9.09
Flood,,Km2,71.7,88.3,72.9,80.2,0.0,5.8,3.2,181.95,63.86,94.11,79.18,"Drizzle, Mist, Light Drizzle",0.07,85.5,1011.2,4.55
Flood,82900.0,Km2,75.8,92.9,71.0,85.3,0.0,4.5,2.6,161.67,50.53,79.87,63.69,,0.0,24.3,1000.7,0.0
Flood,82900.0,Km2,77.6,92.6,72.4,85.7,2.2,6.7,3.2,231.43,48.66,83.49,66.12,,0.0,55.7,1000.9,0.0
Flood,82900.0,Km2,75.8,93.3,73.4,83.1,2.2,15.7,6.1,172.86,54.72,85.97,73.78,"Lightning Without Thunder, Mist, Thunderstorm, Rain Showers, Light Rain, Smoke Or Haze",0.1,70.0,1000.6,28.57
Flood,82900.0,Km2,74.9,87.0,71.8,79.9,2.2,15.7,5.1,127.14,60.9,89.71,77.4,Thunderstorm,0.16,94.3,1002.0,42.86
